image_id,cat_id,cat_label
M83763303,Q467011,invasion
M117630428,Q467011,invasion
M117630602,Q467011,invasion
M298121,Q179250,French invasion of Russia
M79696995,Q179250,French invasion of Russia
M96871329,Q179250,French invasion of Russia
M89840296,Q179250,French invasion of Russia
M95858524,Q179250,French invasion of Russia
M79692762,Q179250,French invasion of Russia
M1595595,Q179250,French invasion of Russia
M88418519,Q179250,French invasion of Russia
M90501497,Q179250,French invasion of Russia
M104808399,Q179250,French invasion of Russia
M3267094,Q179250,French invasion of Russia
M92358910,Q179250,French invasion of Russia
M94288216,Q179250,French invasion of Russia
M11786300,Q10806,September 11 attacks
M110497730,Q10806,September 11 attacks
M110497708,Q10806,September 11 attacks
M60768064,Q10806,September 11 attacks
M102266022,Q10806,September 11 attacks
M109778881,Q10806,September 11 attacks
M21494169,Q10806,September 11 attacks
M94030367,Q10806,September 11 attacks
M110497721,Q10806,September 11 attacks
M29291645,Q10806,September 11 attacks
M102259759,Q10806,September 11 attacks
M45377341,Q10806,September 11 attacks
M109945533,Q10806,September 11 attacks
M81592075,Q10806,September 11 attacks
M109951490,Q10806,September 11 attacks
M71983355,Q10806,September 11 attacks
M110497696,Q10806,September 11 attacks
M50925685,Q10806,September 11 attacks
M110497699,Q10806,September 11 attacks
M80918347,Q10806,September 11 attacks
M12765680,Q10806,September 11 attacks
M82512044,Q10806,September 11 attacks
M31213348,Q10806,September 11 attacks
M115942959,Q10806,September 11 attacks
M22056723,Q10806,September 11 attacks
M110497713,Q10806,September 11 attacks
M110497702,Q10806,September 11 attacks
M17629562,Q10806,September 11 attacks
M9403325,Q10806,September 11 attacks
M8068301,Q10806,September 11 attacks
M173149,Q10806,September 11 attacks
M97738159,Q10806,September 11 attacks
M109958610,Q10806,September 11 attacks
M110497701,Q10806,September 11 attacks
M90194466,Q1342425,femicide
M112489979,Q1342425,femicide
M88915196,Q1342425,femicide
M119441907,Q1342425,femicide
M94001128,Q1342425,femicide
M93333967,Q1342425,femicide
M110488177,Q1342425,femicide
M86319735,Q1342425,femicide
M81898377,Q1342425,femicide
M100163283,Q1342425,femicide
M87432789,Q86254356,Funerary statue-Ma 2789
M87431997,Q86254356,Funerary statue-Ma 2789
M87432832,Q86254356,Funerary statue-Ma 2789
M87432815,Q86254356,Funerary statue-Ma 2789
M87432842,Q86254356,Funerary statue-Ma 2789
M87431976,Q86254356,Funerary statue-Ma 2789
M87431985,Q86254356,Funerary statue-Ma 2789
M87431785,Q86254356,Funerary statue-Ma 2789
M87431981,Q86254356,Funerary statue-Ma 2789
M79693437,Q515302,Coursing
M110955245,Q515302,Coursing
M102208795,Q19881309,North Thurston High School Shooting
M102162110,Q19881309,North Thurston High School Shooting
M108037910,Q19841484,sack
M12776842,Q19841484,sack
M110550360,Q19841484,sack
M107695665,Q19841484,sack
M104629724,Q1313678,ice fishing
M452732,Q1313678,ice fishing
M96041241,Q1313678,ice fishing
M109611926,Q1313678,ice fishing
M110736254,Q1313678,ice fishing
M109611890,Q1313678,ice fishing
M92223107,Q1313678,ice fishing
M96044113,Q1313678,ice fishing
M79219184,Q1313678,ice fishing
M99520367,Q1313678,ice fishing
M109611897,Q1313678,ice fishing
M66441556,Q1313678,ice fishing
M2119264,Q67236135,harness gag
M1702640,Q67236135,harness gag
M20870026,Q67236135,harness gag
M364888,Q67236135,harness gag
M19119320,Q67236135,harness gag
M4698804,Q67236135,harness gag
M113737324,Q796006,suicide by jumping from height
M113737325,Q796006,suicide by jumping from height
M99251209,Q796006,suicide by jumping from height
M113737326,Q796006,suicide by jumping from height
M110430253,Q575439,clam digging
M5864052,Q575439,clam digging
M67997534,Q575439,clam digging
M40723495,Q575439,clam digging
M15970931,Q575439,clam digging
M67956839,Q575439,clam digging
M17081561,Q575439,clam digging
M3334885,Q575439,clam digging
M17161775,Q575439,clam digging
M23048444,Q575439,clam digging
M67956813,Q575439,clam digging
M29422775,Q575439,clam digging
M17161770,Q575439,clam digging
M16917205,Q575439,clam digging
M65927274,Q575439,clam digging
M58779258,Q575439,clam digging
M18943658,Q575439,clam digging
M43342846,Q575439,clam digging
M20272412,Q575439,clam digging
M48273553,Q575439,clam digging
M317339,Q575439,clam digging
M75276142,Q575439,clam digging
M49477629,Q575439,clam digging
M61120412,Q575439,clam digging
M101504229,Q575439,clam digging
M18830979,Q575439,clam digging
M17161772,Q575439,clam digging
M17057379,Q575439,clam digging
M104319692,Q575439,clam digging
M45951712,Q575439,clam digging
M84623610,Q575439,clam digging
M50432358,Q575439,clam digging
M16611573,Q575439,clam digging
M83575256,Q575439,clam digging
M78929406,Q575439,clam digging
M8194163,Q575439,clam digging
M14317247,Q575439,clam digging
M61235357,Q575439,clam digging
M19272519,Q575439,clam digging
M32932273,Q575439,clam digging
M4269440,Q575439,clam digging
M11137405,Q575439,clam digging
M87445670,Q575439,clam digging
M85567031,Q575439,clam digging
M60987323,Q575439,clam digging
M35617397,Q575439,clam digging
M53815731,Q575439,clam digging
M67997416,Q575439,clam digging
M16611534,Q575439,clam digging
M34249732,Q575439,clam digging
M35670801,Q575439,clam digging
M58788581,Q575439,clam digging
M16118471,Q575439,clam digging
M2681400,Q575439,clam digging
M43895407,Q575439,clam digging
M86285046,Q575439,clam digging
M27228815,Q575439,clam digging
M85453504,Q575439,clam digging
M16611555,Q575439,clam digging
M86706717,Q575439,clam digging
M78925957,Q575439,clam digging
M80474681,Q575439,clam digging
M42684230,Q575439,clam digging
M17694163,Q575439,clam digging
M16126438,Q575439,clam digging
M16611088,Q575439,clam digging
M17161673,Q575439,clam digging
M16916217,Q575439,clam digging
M15955613,Q575439,clam digging
M118427764,Q149086,homicide
M65416239,Q149086,homicide
M80285595,Q149086,homicide
M118281974,Q149086,homicide
M86430141,Q149086,homicide
M106279132,Q149086,homicide
M94257416,Q149086,homicide
M54479792,Q149086,homicide
M95370424,Q149086,homicide
M117310492,Q149086,homicide
M35437190,Q149086,homicide
M18524848,Q476345,Strasbourg massacre
M87511974,Q1345851,headhunting
M87422265,Q1345851,headhunting
M87422266,Q1345851,headhunting
M106453783,Q106925387,Massacre of Ategorrieta
M106453782,Q106925387,Massacre of Ategorrieta
M106180156,Q106925387,Massacre of Ategorrieta
M106453787,Q106925387,Massacre of Ategorrieta
M106453784,Q106925387,Massacre of Ategorrieta
M3170951,Q673281,sexual assault
M93655735,Q673281,sexual assault
M92662629,Q1746784,small-scale fisheries
M92674886,Q1746784,small-scale fisheries
M92662628,Q1746784,small-scale fisheries
M92580711,Q1746784,small-scale fisheries
M92592106,Q1746784,small-scale fisheries
M92595418,Q1746784,small-scale fisheries
M92595422,Q1746784,small-scale fisheries
M92594103,Q1746784,small-scale fisheries
M92583451,Q1746784,small-scale fisheries
M92662630,Q1746784,small-scale fisheries
M110868046,Q21479779,November 2015 Paris attacks
M45025815,Q21479779,November 2015 Paris attacks
M45517455,Q21479779,November 2015 Paris attacks
M7681143,Q3258546,human anus
M65501264,Q3258546,human anus
M92344174,Q3258546,human anus
M95822536,Q3258546,human anus
M45301390,Q3258546,human anus
M96179044,Q3258546,human anus
M7681134,Q3258546,human anus
M95812298,Q3258546,human anus
M99971417,Q3258546,human anus
M95822426,Q3258546,human anus
M95247040,Q3258546,human anus
M95268825,Q3258546,human anus
M1682202,Q3258546,human anus
M85393000,Q62066211,Christchurch mosque shootings
M94387416,Q62066211,Christchurch mosque shootings
M91141412,Q131297,Rwandan genocide
M337397,Q131297,Rwandan genocide
M91141411,Q131297,Rwandan genocide
M9439383,Q131297,Rwandan genocide
M116519908,Q111420818,2022 Bnei Brak shootings
M116519907,Q111420818,2022 Bnei Brak shootings
M116519910,Q111420818,2022 Bnei Brak shootings
M116519909,Q111420818,2022 Bnei Brak shootings
M116519912,Q111420818,2022 Bnei Brak shootings
M101241111,Q204933,decapitation
M113134805,Q204933,decapitation
M116762916,Q204933,decapitation
M116498038,Q204933,decapitation
M92522433,Q204933,decapitation
M18843398,Q204933,decapitation
M41649201,Q204933,decapitation
M96271332,Q204933,decapitation
M41682227,Q204933,decapitation
M98423510,Q204933,decapitation
M120052255,Q204933,decapitation
M11627349,Q204933,decapitation
M117281771,Q204933,decapitation
M113916583,Q204933,decapitation
M95317273,Q204933,decapitation
M102822263,Q204933,decapitation
M115357870,Q204933,decapitation
M65107060,Q204933,decapitation
M117654899,Q204933,decapitation
M113042776,Q204933,decapitation
M41681835,Q204933,decapitation
M35411583,Q204933,decapitation
M98926819,Q10336336,neovagina
M98926820,Q10336336,neovagina
M18512594,Q789633,Aux Belles Poules
M41587415,Q498231,foot binding
M60402702,Q498231,foot binding
M84110973,Q498231,foot binding
M378750,Q10801,dildo
M26487730,Q10801,dildo
M26222931,Q10801,dildo
M378755,Q10801,dildo
M78827193,Q10801,dildo
M9545630,Q10801,dildo
M110573897,Q10801,dildo
M30127269,Q10801,dildo
M34096261,Q10801,dildo
M29134269,Q10801,dildo
M1877130,Q10801,dildo
M825760,Q10801,dildo
M1428125,Q10801,dildo
M33577865,Q10801,dildo
M19378880,Q10801,dildo
M19378888,Q10801,dildo
M15725026,Q875006,woman on top
M11532554,Q875006,woman on top
M95976245,Q875006,woman on top
M4321651,Q875006,woman on top
M478532,Q875006,woman on top
M81901,Q875006,woman on top
M32864985,Q875006,woman on top
M6396993,Q875006,woman on top
M65501264,Q875006,woman on top
M104883546,Q22907837,Disappeared indigenous women
M118402165,Q22907837,Disappeared indigenous women
M118402164,Q22907837,Disappeared indigenous women
M118402163,Q22907837,Disappeared indigenous women
M118402167,Q22907837,Disappeared indigenous women
M104883530,Q22907837,Disappeared indigenous women
M104883534,Q22907837,Disappeared indigenous women
M118402161,Q22907837,Disappeared indigenous women
M118402160,Q22907837,Disappeared indigenous women
M118402166,Q22907837,Disappeared indigenous women
M104883547,Q22907837,Disappeared indigenous women
M104883548,Q22907837,Disappeared indigenous women
M118402162,Q22907837,Disappeared indigenous women
M116386778,Q111358099,"Lynchings of Mer Rouge, Louisiana"
M116387253,Q111358099,"Lynchings of Mer Rouge, Louisiana"
M116386570,Q111358099,"Lynchings of Mer Rouge, Louisiana"
M93387992,Q1993476,death of Adolf Hitler
M65960,Q1993476,death of Adolf Hitler
M90471895,Q19393843,unsolved murder
M79286981,Q19393843,unsolved murder
M99017016,Q19393843,unsolved murder
M97296969,Q19393843,unsolved murder
M79860929,Q11314470,semi nude
M89871990,Q11314470,semi nude
M77589665,Q11314470,semi nude
M89879013,Q11314470,semi nude
M119591656,Q11314470,semi nude
M10421288,Q11314470,semi nude
M30995360,Q11314470,semi nude
M98926820,Q4112929,human vagina
M89779232,Q4112929,human vagina
M113385115,Q4112929,human vagina
M86439906,Q4112929,human vagina
M93704589,Q4112929,human vagina
M116709811,Q4112929,human vagina
M8941008,Q4112929,human vagina
M98044192,Q4112929,human vagina
M99159259,Q4112929,human vagina
M98926819,Q4112929,human vagina
M115393782,Q4112929,human vagina
M112020815,Q4112929,human vagina
M5104446,Q4112929,human vagina
M79705735,Q4112929,human vagina
M39284749,Q4112929,human vagina
M82570989,Q4112929,human vagina
M113385117,Q4112929,human vagina
M67138440,Q4112929,human vagina
M92351959,Q4112929,human vagina
M114437867,Q4112929,human vagina
M113385116,Q4112929,human vagina
M120217844,Q13616188,UHT milk
M95607443,Q13616188,UHT milk
M120217852,Q13616188,UHT milk
M95607228,Q13616188,UHT milk
M19745076,Q109739893,L’Homme
M41000418,Q109739893,L’Homme
M41000232,Q109739893,L’Homme
M10825995,Q109739893,L’Homme
M10825977,Q109739893,L’Homme
M10825989,Q109739893,L’Homme
M89534014,Q217327,suicide attack
M10545667,Q217327,suicide attack
M89533810,Q217327,suicide attack
M13314995,Q217327,suicide attack
M89533905,Q217327,suicide attack
M77474095,Q2813858,Bombing of Nagoya in World War II
M59791703,Q2813858,Bombing of Nagoya in World War II
M89156450,Q2813858,Bombing of Nagoya in World War II
M89252717,Q2813858,Bombing of Nagoya in World War II
M89159468,Q2813858,Bombing of Nagoya in World War II
M30844218,Q17015701,gay sexual practices
M74329599,Q17015701,gay sexual practices
M109716749,Q108440495,Inge
M109716791,Q108440495,Inge
M109716813,Q108440495,Inge
M109716786,Q108440495,Inge
M109716771,Q108440495,Inge
M99480707,Q108440495,Inge
M109716754,Q108440495,Inge
M109716778,Q108440495,Inge
M109716802,Q108440495,Inge
M109716765,Q108440495,Inge
M110498401,Q638603,United Airlines Flight 93
M4409609,Q638603,United Airlines Flight 93
M110497701,Q638603,United Airlines Flight 93
M110635623,Q638603,United Airlines Flight 93
M79285533,Q234213,adultery
M97874636,Q234213,adultery
M84309428,Q234213,adultery
M79292887,Q234213,adultery
M114551504,Q234213,adultery
M84903390,Q234213,adultery
M87615802,Q778502,vaginal discharge
M15654585,Q778502,vaginal discharge
M81712272,Q778502,vaginal discharge
M56668687,Q109672418,Die Badende
M110752235,Q26553,child sexual abuse
M78356593,Q26553,child sexual abuse
M94868646,Q26553,child sexual abuse
M12107126,Q219561,missionary position
M98044192,Q219561,missionary position
M120094924,Q22090310,California Genocide
M94999222,Q70210494,2019 Halle synagogue shooting
M94999221,Q70210494,2019 Halle synagogue shooting
M42881121,Q70210494,2019 Halle synagogue shooting
M94999223,Q70210494,2019 Halle synagogue shooting
M116395112,Q111361993,Santo Tomás de Pata killings
M116395111,Q111361993,Santo Tomás de Pata killings
M116395113,Q111361993,Santo Tomás de Pata killings
M116395109,Q111361993,Santo Tomás de Pata killings
M116395114,Q111361993,Santo Tomás de Pata killings
M116395110,Q111361993,Santo Tomás de Pata killings
M4023447,Q1052700,lesbian sexual practices
M17568844,Q1052700,lesbian sexual practices
M8841166,Q1052700,lesbian sexual practices
M93229758,Q2380335,airstrike
M93849892,Q2380335,airstrike
M17678898,Q2380335,airstrike
M25980115,Q2380335,airstrike
M94788876,Q2380335,airstrike
M94195157,Q2380335,airstrike
M94195193,Q2380335,airstrike
M34371633,Q2380335,airstrike
M112301984,Q2380335,airstrike
M93259963,Q2380335,airstrike
M93849891,Q2380335,airstrike
M93850663,Q2380335,airstrike
M112567950,Q170430,predation
M92914718,Q170430,predation
M112048401,Q170430,predation
M117797761,Q170430,predation
M90126137,Q170430,predation
M113621055,Q170430,predation
M85265357,Q170430,predation
M1844047,Q170430,predation
M93879353,Q170430,predation
M106068131,Q170430,predation
M91703080,Q170430,predation
M93879351,Q170430,predation
M112048400,Q170430,predation
M90760944,Q170430,predation
M114321797,Q170430,predation
M112048399,Q170430,predation
M45366362,Q170430,predation
M92911363,Q170430,predation
M52213296,Q170430,predation
M104882101,Q170430,predation
M80800606,Q170430,predation
M70186250,Q170430,predation
M92959904,Q170430,predation
M17446884,Q170430,predation
M118363253,Q109217482,shooting attack
M114689167,Q51649,First Crusade
M9025534,Q51649,First Crusade
M79231793,Q51649,First Crusade
M111653472,Q51649,First Crusade
M4681497,Q51649,First Crusade
M111231285,Q51649,First Crusade
M98174238,Q7539983,Sleepy Lagoon murder
M98069059,Q7539983,Sleepy Lagoon murder
M98174239,Q7539983,Sleepy Lagoon murder
M93683148,Q7539983,Sleepy Lagoon murder
M93233328,Q7539983,Sleepy Lagoon murder
M109624778,Q56692112,flaccid penis
M78922209,Q56692112,flaccid penis
M115128449,Q56692112,flaccid penis
M110314661,Q56692112,flaccid penis
M119959668,Q56692112,flaccid penis
M118219461,Q56692112,flaccid penis
M110397005,Q56692112,flaccid penis
M118426009,Q56692112,flaccid penis
M984606,Q608,human sexual activity
M97882922,Q608,human sexual activity
M25249823,Q608,human sexual activity
M90086753,Q608,human sexual activity
M62485040,Q608,human sexual activity
M108776000,Q608,human sexual activity
M975258,Q608,human sexual activity
M118620460,Q608,human sexual activity
M7976385,Q608,human sexual activity
M65633941,Q608,human sexual activity
M68349161,Q608,human sexual activity
M62497353,Q608,human sexual activity
M88924494,Q608,human sexual activity
M25278079,Q608,human sexual activity
M74850750,Q608,human sexual activity
M7511954,Q608,human sexual activity
M4068330,Q193484,assassination of John F. Kennedy
M12474881,Q193484,assassination of John F. Kennedy
M52157279,Q1324130,roadkill
M116744424,Q1324130,roadkill
M116744420,Q1324130,roadkill
M116744421,Q1324130,roadkill
M38100984,Q1324130,roadkill
M116744427,Q1324130,roadkill
M86895443,Q1324130,roadkill
M116744422,Q1324130,roadkill
M27565188,Q1324130,roadkill
M24946828,Q1324130,roadkill
M72973046,Q1324130,roadkill
M90063036,Q1324130,roadkill
M27565189,Q1324130,roadkill
M116744419,Q1324130,roadkill
M116744426,Q1324130,roadkill
M108343979,Q1324130,roadkill
M86003540,Q1324130,roadkill
M116744418,Q1324130,roadkill
M23669682,Q3698123,Saint Andrew's Cross
M3329468,Q3698123,Saint Andrew's Cross
M8751820,Q3698123,Saint Andrew's Cross
M12509,Q3698123,Saint Andrew's Cross
M3329435,Q3698123,Saint Andrew's Cross
M96011687,Q3698123,Saint Andrew's Cross
M41104370,Q986161,World Naked Bike Ride
M74157349,Q986161,World Naked Bike Ride
M84671452,Q986161,World Naked Bike Ride
M89907590,Q986161,World Naked Bike Ride
M84670768,Q986161,World Naked Bike Ride
M84670763,Q986161,World Naked Bike Ride
M84671717,Q986161,World Naked Bike Ride
M89907554,Q986161,World Naked Bike Ride
M89907637,Q986161,World Naked Bike Ride
M84671355,Q986161,World Naked Bike Ride
M84671588,Q986161,World Naked Bike Ride
M87408156,Q85403450,Kouros musician-Ma 4677
M87408171,Q85403450,Kouros musician-Ma 4677
M87408144,Q85403450,Kouros musician-Ma 4677
M87408132,Q85403450,Kouros musician-Ma 4677
M87408106,Q85403450,Kouros musician-Ma 4677
M2224577,Q8402,cunnilingus
M975580,Q8402,cunnilingus
M4073046,Q8402,cunnilingus
M973428,Q8402,cunnilingus
M8841166,Q8402,cunnilingus
M116773655,Q8402,cunnilingus
M974954,Q8402,cunnilingus
M38589775,Q8402,cunnilingus
M19993297,Q8402,cunnilingus
M119770424,Q11608124,execution by hanging
M117467648,Q11608124,execution by hanging
M96246555,Q11608124,execution by hanging
M84820430,Q11608124,execution by hanging
M109274462,Q51656,Fourth Crusade
M3107592,Q51656,Fourth Crusade
M1470982,Q51656,Fourth Crusade
M92846169,Q51656,Fourth Crusade
M89070578,Q2911491,Night of the Gliders
M89070605,Q2911491,Night of the Gliders
M89070622,Q2911491,Night of the Gliders
M9848686,Q554482,persecution of Christians
M93812296,Q2749287,May 1998 riots of Indonesia
M7882866,Q2749287,May 1998 riots of Indonesia
M13430917,Q918840,snowballing
M4650746,Q918840,snowballing
M67786748,Q714349,Rotterdam Blitz
M71984626,Q28119274,Binigaus
M50029871,Q199416,2012 Benghazi attack
M30016395,Q8029917,wolf attack
M113547839,Q2359563,Tel al-Zaatar massacre
M113542500,Q2359563,Tel al-Zaatar massacre
M53893289,Q1995107,Lake Bodom murders
M106949058,Q16145053,military sabotage
M89829635,Q16145053,military sabotage
M84025447,Q16145053,military sabotage
M106147860,Q104852369,peripheral blood
M106147862,Q104852369,peripheral blood
M106147894,Q104852369,peripheral blood
M106147865,Q104852369,peripheral blood
M106147870,Q104852369,peripheral blood
M106147874,Q104852369,peripheral blood
M106147881,Q104852369,peripheral blood
M106147871,Q104852369,peripheral blood
M106147867,Q104852369,peripheral blood
M106147875,Q104852369,peripheral blood
M106147866,Q104852369,peripheral blood
M106147872,Q104852369,peripheral blood
M106147878,Q104852369,peripheral blood
M106147863,Q104852369,peripheral blood
M71671984,Q1174599,attack
M114593293,Q66827447,cockring vibrator
M114593292,Q66827447,cockring vibrator
M119734236,Q66827447,cockring vibrator
M79297339,Q4668509,abortion statistics in the United States
M79233739,Q4668509,abortion statistics in the United States
M79249196,Q4668509,abortion statistics in the United States
M79260621,Q4668509,abortion statistics in the United States
M79276753,Q4668509,abortion statistics in the United States
M79254630,Q4668509,abortion statistics in the United States
M79250024,Q4668509,abortion statistics in the United States
M79238431,Q4668509,abortion statistics in the United States
M119470986,Q23985856,Platja des Figueral
M119470976,Q23985856,Platja des Figueral
M114615655,Q56424918,circumcision
M87499676,Q2142916,animal sacrifice
M63774503,Q2142916,animal sacrifice
M79954655,Q2142916,animal sacrifice
M114994165,Q2142916,animal sacrifice
M99248208,Q19841872,death of Freddie Gray
M33440225,Q1414941,Ben Wa balls
M60369679,Q1414941,Ben Wa balls
M25448304,Q1414941,Ben Wa balls
M636384,Q1414941,Ben Wa balls
M552281,Q1414941,Ben Wa balls
M44017965,Q55644169,Equine penis
M116806351,Q56857972,beheading of John the Baptist
M81665365,Q56857972,beheading of John the Baptist
M116152521,Q56857972,beheading of John the Baptist
M107701860,Q56857972,beheading of John the Baptist
M116873180,Q56857972,beheading of John the Baptist
M37486219,Q56857972,beheading of John the Baptist
M84748524,Q56857972,beheading of John the Baptist
M44153205,Q56857972,beheading of John the Baptist
M60276677,Q56857972,beheading of John the Baptist
M116152520,Q56857972,beheading of John the Baptist
M39568720,Q1130507,Hundred Days Offensive
M79088168,Q213456,gonad
M1754067,Q658778,whaling in the Faroe Islands
M78322221,Q2406205,shootout
M111598037,Q2406205,shootout
M111585895,Q2406205,shootout
M69541206,Q1211892,labia minora
M72691249,Q1211892,labia minora
M92351959,Q1211892,labia minora
M77555786,Q1211892,labia minora
M113385117,Q1211892,labia minora
M113385115,Q1211892,labia minora
M113385116,Q1211892,labia minora
M118218789,Q1211892,labia minora
M72770100,Q1211892,labia minora
M17398993,Q1211892,labia minora
M8835325,Q1211892,labia minora
M98120613,Q165058,Holodomor
M3120021,Q165058,Holodomor
M16851057,Q165058,Holodomor
M98191733,Q165058,Holodomor
M90549156,Q165058,Holodomor
M82225758,Q891854,bomb attack
M15920154,Q891854,bomb attack
M15870202,Q891854,bomb attack
M82225768,Q891854,bomb attack
M82225766,Q891854,bomb attack
M82225753,Q891854,bomb attack
M82225770,Q891854,bomb attack
M82225761,Q891854,bomb attack
M82225760,Q891854,bomb attack
M15870152,Q891854,bomb attack
M89157855,Q891854,bomb attack
M15870073,Q891854,bomb attack
M82225755,Q891854,bomb attack
M82225756,Q891854,bomb attack
M15924148,Q891854,bomb attack
M1849399,Q891854,bomb attack
M82225784,Q891854,bomb attack
M110406688,Q97164545,Attack against Omar Garcia Harfuch
M107578264,Q206426,sodomy
M88832739,Q206426,sodomy
M99169593,Q206426,sodomy
M104071235,Q277788,Soviet repressions in Belarus
M90001670,Q277788,Soviet repressions in Belarus
M24007843,Q2706246,gag
M7389799,Q2706246,gag
M3098417,Q2706246,gag
M95595311,Q45825724,aerial bombing of Gorla
M30969550,Q1145328,strangling
M79561916,Q1145328,strangling
M105559188,Q1145328,strangling
M80002738,Q316743,Ninth Crusade
M83961717,Q50295027,torpedo attack
M108319993,Q50295027,torpedo attack
M108319994,Q50295027,torpedo attack
M96464930,Q65119127,La Matanza
M96458839,Q65119127,La Matanza
M98011806,Q638761,Ardeatine massacre
M84836612,Q638761,Ardeatine massacre
M31749946,Q1098028,frot
M68049332,Q1098028,frot
M77963313,Q1098028,frot
M74189785,Q1098028,frot
M27672379,Q1098028,frot
M118480056,Q1098028,frot
M54513817,Q1098028,frot
M114860481,Q1347682,firefight at the O.K. Corral
M15725026,Q172067,hentai
M18498736,Q172067,hentai
M6396993,Q172067,hentai
M41502991,Q172067,hentai
M41521091,Q172067,hentai
M118540104,Q172067,hentai
M114016155,Q827681,aqueous humour
M30752662,Q318529,safe sex
M102326426,Q318529,safe sex
M93120109,Q318529,safe sex
M110573360,Q318529,safe sex
M1676236,Q66424278,penis sleeve
M50346308,Q66424278,penis sleeve
M113197857,Q108476651,Mann und Frau
M113197768,Q108476651,Mann und Frau
M109902138,Q108476651,Mann und Frau
M113197878,Q108476651,Mann und Frau
M109902139,Q108476651,Mann und Frau
M113197838,Q108476651,Mann und Frau
M113197850,Q108476651,Mann und Frau
M98059608,Q1025479,deer hunting
M94469289,Q1025479,deer hunting
M86763062,Q1025479,deer hunting
M114986828,Q4071928,cyberattack
M114413391,Q4071928,cyberattack
M3980651,Q131406,denial-of-service attack
M81044977,Q42915628,mass shooting in the United States
M118332747,Q42915628,mass shooting in the United States
M75041085,Q18236869,Bush shoeing incident
M5532810,Q18236869,Bush shoeing incident
M61832081,Q28136551,Rohingya genocide
M79855623,Q28136551,Rohingya genocide
M79954655,Q3532650,animal sacrifice in Hinduism
M118216281,Q3532650,animal sacrifice in Hinduism
M3525119,Q102229062,salmon fisheries
M101575846,Q3435795,driven hunt
M101575847,Q3435795,driven hunt
M101575850,Q3435795,driven hunt
M119623278,Q509699,kayak fishing
M119623279,Q509699,kayak fishing
M119623280,Q509699,kayak fishing
M90908171,Q2961398,bear hunting
M117876757,Q5533462,genocide of indigenous peoples
M7607876,Q19344246,pasteurized milk
M106279132,Q1435124,capital punishment in the United States
M92253430,Q1435124,capital punishment in the United States
M94040080,Q1435124,capital punishment in the United States
M98457882,Q1435124,capital punishment in the United States
M88758264,Q3043646,White Terror
M64795088,Q1995675,Japanese invasion of Malaya
M97194096,Q52418,Attack on Pearl Harbor
M68024137,Q52418,Attack on Pearl Harbor
M89044515,Q52418,Attack on Pearl Harbor
M70709789,Q52418,Attack on Pearl Harbor
M92856066,Q52418,Attack on Pearl Harbor
M88496261,Q52418,Attack on Pearl Harbor
M92856223,Q52418,Attack on Pearl Harbor
M223876,Q52418,Attack on Pearl Harbor
M79695400,Q193777,stoning
M63046699,Q193777,stoning
M79694095,Q193777,stoning
M106003874,Q193777,stoning
M103212831,Q496696,milk powder
M26441245,Q496696,milk powder
M102042063,Q496696,milk powder
M90071558,Q208855,Jallianwala Bagh massacre
M110249216,Q208855,Jallianwala Bagh massacre
M105016500,Q628958,pre-ejaculate
M99442511,Q628958,pre-ejaculate
M97546267,Q628958,pre-ejaculate
M87697711,Q628958,pre-ejaculate
M47178649,Q628958,pre-ejaculate
M97546269,Q628958,pre-ejaculate
M10637864,Q628958,pre-ejaculate
M112366405,Q628958,pre-ejaculate
M3329387,Q1505902,spreader bar
M7333184,Q1505902,spreader bar
M80617753,Q4808585,assault occasioning actual bodily harm
M119909319,Q6539177,aircraft shootdown
M79697038,Q11202642,commercial fishing
M110185219,Q11202642,commercial fishing
M80308393,Q11202642,commercial fishing
M89514171,Q11202642,commercial fishing
M82793352,Q11202642,commercial fishing
M110809585,Q11202642,commercial fishing
M61926137,Q11202642,commercial fishing
M89355268,Q11202642,commercial fishing
M79693578,Q11202642,commercial fishing
M87994962,Q11202642,commercial fishing
M79062248,Q11202642,commercial fishing
M79691140,Q11202642,commercial fishing
M79692674,Q1155691,soapland
M81583936,Q271837,chastity belt
M16820191,Q271837,chastity belt
M79553077,Q271837,chastity belt
M79560502,Q271837,chastity belt
M116773655,Q1261491,male prostitution
M52015476,Q11907095,assassination of Juan Prim
M105781519,Q28120272,Agiti
M105782042,Q28120272,Agiti
M105781533,Q28120272,Agiti
M105680959,Q106943158,Q106943158
M30387089,Q15456623,December 2013 Volgograd bombings
M84260464,Q15456623,December 2013 Volgograd bombings
M30408454,Q15456623,December 2013 Volgograd bombings
M74694699,Q760037,counter-insurgency
M115128132,Q760037,counter-insurgency
M102883211,Q760037,counter-insurgency
M86543534,Q1062923,Whitechapel murders
M93602459,Q1062923,Whitechapel murders
M90011700,Q767568,mutilation
M84830893,Q767568,mutilation
M95255717,Q2776402,lynching of Thomas Shipp and Abram Smith
M21967442,Q109771254,Sitzende
M21967443,Q109771254,Sitzende
M104251782,Q106477445,killing of Daunte Wright
M103660878,Q106477445,killing of Daunte Wright
M112412201,Q131295,brothel
M113515958,Q131295,brothel
M90137361,Q131295,brothel
M94672494,Q131295,brothel
M112502151,Q131295,brothel
M113515957,Q131295,brothel
M113515959,Q131295,brothel
M113515960,Q131295,brothel
M89779193,Q161850,nude model
M18494898,Q161850,nude model
M89779592,Q161850,nude model
M7705140,Q161850,nude model
M89779129,Q161850,nude model
M89779232,Q161850,nude model
M89779253,Q161850,nude model
